seqname,source,feature,start,end,score,strand,frame,gene_id,gene_version,gene_name,gene_source,gene_biotype,transcript_id,transcript_version,transcript_name,transcript_source,transcript_biotype,tag,transcript_support_level,exon_number,exon_id,exon_version,protein_id,protein_version,ccds_id
10,havana,transcript,43385618,43409186,,-,0,ENSG00000169813,17,HNRNPF,ensembl_havana,protein_coding,ENST00000682386,1,HNRNPF-208,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS7204
10,ensembl_havana,transcript,43556344,43574616,,-,0,ENSG00000196793,14,ZNF239,ensembl_havana,protein_coding,ENST00000374446,7,ZNF239-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS41502
10,ensembl_havana,transcript,43606438,43617904,,+,0,ENSG00000198298,13,ZNF485,ensembl_havana,protein_coding,ENST00000361807,8,ZNF485-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7205
10,ensembl_havana,transcript,43643862,43648881,,-,0,ENSG00000169740,14,ZNF32,ensembl_havana,protein_coding,ENST00000374433,7,ZNF32-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7206
10,ensembl_havana,transcript,96043583,96060870,,+,0,ENSG00000107443,16,CCNJ,ensembl_havana,protein_coding,ENST00000465148,3,CCNJ-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS44462
10,ensembl_havana,transcript,70597348,70602741,,-,0,ENSG00000180644,8,PRF1,ensembl_havana,protein_coding,ENST00000441259,2,PRF1-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS7305
10,havana,transcript,70672506,70762441,,+,0,ENSG00000138316,11,ADAMTS14,ensembl_havana,protein_coding,ENST00000373207,2,ADAMTS14-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7306
10,ensembl_havana,transcript,70883510,70888565,,-,0,ENSG00000166228,9,PCBD1,ensembl_havana,protein_coding,ENST00000299299,4,PCBD1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31217
10,ensembl_havana,transcript,70771238,70785377,,-,0,ENSG00000166220,14,TBATA,ensembl_havana,protein_coding,ENST00000456372,4,TBATA-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS81471
10,ensembl_havana,transcript,101131300,101137789,,+,0,ENSG00000107807,13,TLX1,ensembl_havana,protein_coding,ENST00000370196,11,TLX1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7510
10,ensembl_havana,transcript,103446786,103452370,,-,0,ENSG00000138172,11,CALHM2,ensembl_havana,protein_coding,ENST00000260743,10,CALHM2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7549
10,ensembl_havana,transcript,103453240,103458900,,-,0,ENSG00000185933,7,CALHM1,ensembl_havana,protein_coding,ENST00000329905,6,CALHM1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7550
10,ensembl_havana,transcript,103472804,103479240,,-,0,ENSG00000183128,7,CALHM3,ensembl_havana,protein_coding,ENST00000369783,4,CALHM3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS44476
10,havana,transcript,87863559,87863654,,+,0,ENSG00000289051,1,,havana,protein_coding,ENST00000692337,1,,havana,protein_coding,"basic,Ensembl_canonical",,,,,,,
10,ensembl_havana,transcript,46911428,47002322,,+,0,ENSG00000204179,11,PTPN20,ensembl_havana,protein_coding,ENST00000374339,5,PTPN20-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS73110
10,ensembl_havana,transcript,86654547,86666460,,+,0,ENSG00000122375,13,OPN4,ensembl_havana,protein_coding,ENST00000241891,10,OPN4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7376
10,ensembl_havana,transcript,131967684,131981923,,-,0,ENSG00000176171,12,BNIP3,ensembl_havana,protein_coding,ENST00000368636,9,BNIP3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7663
10,ensembl_havana,transcript,133527363,133539123,,+,0,ENSG00000130649,10,CYP2E1,ensembl_havana,protein_coding,ENST00000252945,8,CYP2E1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7686
10,ensembl_havana,transcript,133554847,133565583,,-,0,ENSG00000171772,17,SYCE1,ensembl_havana,protein_coding,ENST00000343131,7,SYCE1-202,ensembl_havana,protein_coding,"basic,Ensembl_canonical,MANE_Select",1,,,,,,
10,havana,transcript,133420666,133424625,,-,0,ENSG00000203772,8,SPRN,ensembl_havana,protein_coding,ENST00000685335,1,SPRN-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS53589
10,havana,transcript,86654617,86700020,,+,0,ENSG00000289258,1,,havana,protein_coding,ENST00000443292,2,,havana,protein_coding,"basic,Ensembl_canonical",1,,,,,,
10,ensembl_havana,transcript,68230595,68232113,,-,0,ENSG00000179774,9,ATOH7,ensembl_havana,protein_coding,ENST00000373673,5,ATOH7-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS7276
10,ensembl_havana,transcript,68282660,68332928,,-,0,ENSG00000108187,16,PBLD,ensembl_havana,protein_coding,ENST00000358769,7,PBLD-204,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS7277
10,ensembl_havana,transcript,68332064,68343193,,+,0,ENSG00000096746,18,HNRNPH3,ensembl_havana,protein_coding,ENST00000265866,12,HNRNPH3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7278
10,havana,transcript,38094337,38124625,,+,0,ENSG00000075407,19,ZNF37A,ensembl_havana,protein_coding,ENST00000685332,1,ZNF37A-207,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS31183
10,ensembl_havana,transcript,69403903,69416918,,-,0,ENSG00000075073,16,TACR2,ensembl_havana,protein_coding,ENST00000373306,5,TACR2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7293
10,ensembl_havana,transcript,79068966,79316519,,+,0,ENSG00000108175,19,ZMIZ1,ensembl_havana,protein_coding,ENST00000334512,10,ZMIZ1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS7357
10,havana,transcript,71816298,71851251,,-,0,ENSG00000197746,15,PSAP,ensembl_havana,protein_coding,ENST00000394936,8,PSAP-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7311
10,havana,transcript,45727266,45792964,,+,0,ENSG00000172661,20,WASHC2C,ensembl_havana,protein_coding,ENST00000623400,4,WASHC2C-209,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS81453
10,havana,transcript,12349547,12835545,,+,0,ENSG00000183049,14,CAMK1D,ensembl_havana,protein_coding,ENST00000619168,5,CAMK1D-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7091
10,havana,transcript,72367340,72626079,,-,0,ENSG00000107745,20,MICU1,ensembl_havana,protein_coding,ENST00000361114,10,MICU1-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS55715
10,ensembl_havana,transcript,93591694,93601235,,-,0,ENSG00000138207,15,RBP4,ensembl_havana,protein_coding,ENST00000371464,8,RBP4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31249
10,ensembl_havana,transcript,24583614,24723887,,-,0,ENSG00000107863,20,ARHGAP21,ensembl_havana,protein_coding,ENST00000396432,7,ARHGAP21-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7144
10,ensembl_havana,transcript,63167225,63465977,,-,0,ENSG00000171988,20,JMJD1C,ensembl_havana,protein_coding,ENST00000399262,7,JMJD1C-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS41532
10,ensembl_havana,transcript,45374216,45446117,,+,0,ENSG00000012779,12,ALOX5,ensembl_havana,protein_coding,ENST00000374391,7,ALOX5-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7212
10,ensembl_havana,transcript,6427148,6580276,,-,0,ENSG00000065675,16,PRKCQ,ensembl_havana,protein_coding,ENST00000263125,10,PRKCQ-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7079
10,ensembl_havana,transcript,27110111,27154384,,-,0,ENSG00000136758,20,YME1L1,ensembl_havana,protein_coding,ENST00000376016,8,YME1L1-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7151
10,ensembl_havana,transcript,110567695,110606048,,+,0,ENSG00000108055,11,SMC3,ensembl_havana,protein_coding,ENST00000361804,5,SMC3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31285
10,ensembl_havana,transcript,68109488,68212017,,+,0,ENSG00000138347,17,MYPN,ensembl_havana,protein_coding,ENST00000358913,10,MYPN-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7275
10,ensembl_havana,transcript,86668511,86736072,,+,0,ENSG00000122367,21,LDB3,ensembl_havana,protein_coding,ENST00000361373,9,LDB3-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7377
10,ensembl_havana,transcript,132186948,132205759,,+,0,ENSG00000151640,13,DPYSL4,ensembl_havana,protein_coding,ENST00000338492,9,DPYSL4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7665
10,havana,transcript,132065946,132184858,,+,0,ENSG00000188385,13,JAKMIP3,ensembl_havana,protein_coding,ENST00000684848,1,JAKMIP3-226,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS91378
10,havana,transcript,45825594,45847500,,-,0,ENSG00000188234,15,AGAP4,ensembl_havana,protein_coding,ENST00000616763,6,AGAP4-205,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS91238
10,havana,transcript,102245532,102382896,,+,0,ENSG00000107862,7,GBF1,ensembl_havana,protein_coding,ENST00000369983,5,GBF1-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS91331
10,ensembl_havana,transcript,4987775,5003857,,-,0,ENSG00000151632,18,AKR1C2,ensembl_havana,protein_coding,ENST00000380753,9,AKR1C2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7062
10,ensembl_havana,transcript,91923770,92031437,,+,0,ENSG00000095564,15,BTAF1,ensembl_havana,protein_coding,ENST00000265990,12,BTAF1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7419
10,ensembl_havana,transcript,103493705,103592546,,+,0,ENSG00000107954,11,NEURL1,ensembl_havana,protein_coding,ENST00000369780,9,NEURL1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7551
10,ensembl_havana,transcript,11460510,11611650,,-,0,ENSG00000148429,15,USP6NL,ensembl_havana,protein_coding,ENST00000609104,6,USP6NL-205,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS53492
10,ensembl_havana,transcript,29457338,29634971,,-,0,ENSG00000197321,16,SVIL,ensembl_havana,protein_coding,ENST00000355867,9,SVIL-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7164
10,ensembl_havana,transcript,72692143,72887694,,+,0,ENSG00000156026,15,MCU,ensembl_havana,protein_coding,ENST00000373053,8,MCU-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7317
10,ensembl_havana,transcript,79826739,79850878,,+,0,ENSG00000228570,8,NUTM2E,ensembl_havana,protein_coding,ENST00000429984,5,NUTM2E-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS91285
10,havana,transcript,93993931,94332823,,+,0,ENSG00000138193,17,PLCE1,ensembl_havana,protein_coding,ENST00000371380,8,PLCE1-202,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS41552
10,ensembl_havana,transcript,66926036,67101551,,+,0,ENSG00000198739,11,LRRTM3,ensembl_havana,protein_coding,ENST00000361320,5,LRRTM3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7270
10,havana,transcript,66926308,66926346,,+,0,ENSG00000289325,1,,havana,protein_coding,ENST00000689253,1,,havana,protein_coding,"basic,Ensembl_canonical",,,,,,,
10,ensembl_havana,transcript,7818505,8016631,,+,0,ENSG00000165632,9,TAF3,ensembl_havana,protein_coding,ENST00000344293,6,TAF3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS41487
10,ensembl_havana,transcript,110871928,110900006,,+,0,ENSG00000150593,18,PDCD4,ensembl_havana,protein_coding,ENST00000280154,12,PDCD4-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7567
10,ensembl_havana,transcript,110898730,110919180,,-,0,ENSG00000214413,9,BBIP1,ensembl_havana,protein_coding,ENST00000448814,7,BBIP1-207,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS55727
10,ensembl_havana,transcript,110919604,111013665,,+,0,ENSG00000108061,13,SHOC2,ensembl_havana,protein_coding,ENST00000369452,9,SHOC2-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7568
10,ensembl_havana,transcript,111077029,111080907,,+,0,ENSG00000150594,7,ADRA2A,ensembl_havana,protein_coding,ENST00000280155,4,ADRA2A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS7569
10,ensembl_havana,transcript,62811996,62816366,,-,0,ENSG00000122877,18,EGR2,ensembl_havana,protein_coding,ENST00000242480,4,EGR2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7267
10,ensembl_havana,transcript,103367976,103389065,,+,0,ENSG00000148835,12,TAF5,ensembl_havana,protein_coding,ENST00000369839,4,TAF5-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7547
10,havana,transcript,73497538,73591342,,-,0,ENSG00000166348,20,USP54,ensembl_havana,protein_coding,ENST00000687698,1,USP54-222,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS7329
10,ensembl_havana,transcript,48156562,48274696,,-,0,ENSG00000170324,21,FRMPD2,ensembl_havana,protein_coding,ENST00000374201,8,FRMPD2-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31195
10,havana,transcript,48306677,48439360,,+,0,ENSG00000107643,17,MAPK8,ensembl_havana,protein_coding,ENST00000374189,6,MAPK8-206,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS7224
10,havana,transcript,48446036,48605073,,-,0,ENSG00000128805,15,ARHGAP22,ensembl_havana,protein_coding,ENST00000249601,9,ARHGAP22-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7227
10,ensembl_havana,transcript,68956170,68985068,,+,0,ENSG00000165732,14,DDX21,ensembl_havana,protein_coding,ENST00000354185,9,DDX21-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31211
10,ensembl_havana,transcript,88819896,88851844,,-,0,ENSG00000152766,6,ANKRD22,ensembl_havana,protein_coding,ENST00000371930,5,ANKRD22-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7390
10,ensembl_havana,transcript,88880245,88923487,,+,0,ENSG00000138134,12,STAMBPL1,ensembl_havana,protein_coding,ENST00000371926,8,STAMBPL1-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7391
10,ensembl_havana,transcript,73110455,73131823,,+,0,ENSG00000166321,14,NUDT13,ensembl_havana,protein_coding,ENST00000357321,9,NUDT13-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS31220
10,ensembl_havana,transcript,73133668,73168008,,-,0,ENSG00000122882,11,ECD,ensembl_havana,protein_coding,ENST00000372979,9,ECD-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7321
10,ensembl_havana,transcript,73168119,73244504,,+,0,ENSG00000138286,15,FAM149B1,ensembl_havana,protein_coding,ENST00000242505,11,FAM149B1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS44435
10,ensembl_havana,transcript,73241954,73247255,,-,0,ENSG00000213551,7,DNAJC9,ensembl_havana,protein_coding,ENST00000372950,6,DNAJC9-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7322
10,ensembl_havana,transcript,73248849,73252644,,-,0,ENSG00000182180,14,MRPS16,ensembl_havana,protein_coding,ENST00000372945,8,MRPS16-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7323
10,ensembl_havana,transcript,73375101,73414058,,-,0,ENSG00000138279,16,ANXA7,ensembl_havana,protein_coding,ENST00000372921,10,ANXA7-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7325
10,havana,transcript,11017872,11336675,,+,0,ENSG00000048740,19,CELF2,ensembl_havana,protein_coding,ENST00000633077,2,CELF2-213,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS44355
10,havana,transcript,73253762,73358864,,-,0,ENSG00000156042,19,CFAP70,ensembl_havana,protein_coding,ENST00000355577,9,CFAP70-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS91264
10,havana,transcript,121740424,121928031,,-,0,ENSG00000107669,19,ATE1,ensembl_havana,protein_coding,ENST00000224652,12,ATE1-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31300
10,ensembl_havana,transcript,84139509,84153568,,+,0,ENSG00000165678,22,GHITM,ensembl_havana,protein_coding,ENST00000372134,6,GHITM-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS41542
10,ensembl_havana,transcript,84173801,84185294,,+,0,ENSG00000188373,5,GPR15LG,ensembl_havana,protein_coding,ENST00000372126,4,GPR15LG-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7371
10,ensembl_havana,transcript,84194537,84218694,,+,0,ENSG00000148600,15,CDHR1,ensembl_havana,protein_coding,ENST00000623527,4,CDHR1-206,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7372
10,ensembl_havana,transcript,84220571,84225544,,-,0,ENSG00000204033,10,LRIT2,ensembl_havana,protein_coding,ENST00000372113,7,LRIT2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31234
10,havana,transcript,84245053,84259960,,+,0,ENSG00000148604,15,RGR,ensembl_havana,protein_coding,ENST00000652092,2,RGR-216,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS91288
10,ensembl_havana,transcript,84231520,84241546,,-,0,ENSG00000148602,6,LRIT1,ensembl_havana,protein_coding,ENST00000372105,4,LRIT1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7373
10,ensembl_havana,transcript,17228241,17237593,,+,0,ENSG00000026025,16,VIM,ensembl_havana,protein_coding,ENST00000544301,7,VIM-209,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7120
10,ensembl_havana,transcript,44911337,44937010,,+,0,ENSG00000187783,12,TMEM72,ensembl_havana,protein_coding,ENST00000389583,5,TMEM72-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS41504
10,havana,transcript,70298975,70382625,,-,0,ENSG00000172731,15,LRRC20,ensembl_havana,protein_coding,ENST00000446961,4,LRRC20-207,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS7302
10,ensembl_havana,transcript,22208475,22218015,,-,0,ENSG00000223601,3,EBLN1,ensembl_havana,protein_coding,ENST00000422359,3,EBLN1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS60498
10,ensembl_havana,transcript,22316388,22320306,,+,0,ENSG00000148444,16,COMMD3,ensembl_havana,protein_coding,ENST00000376836,8,COMMD3-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7137
10,ensembl_havana,transcript,22316409,22329542,,+,0,ENSG00000269897,5,COMMD3-BMI1,ensembl_havana,protein_coding,ENST00000602390,5,COMMD3-BMI1-205,ensembl_havana,protein_coding,"basic,Ensembl_canonical",2,,,,,,
10,ensembl_havana,transcript,22321099,22331484,,+,0,ENSG00000168283,14,BMI1,ensembl_havana,protein_coding,ENST00000376663,8,BMI1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7138
10,ensembl_havana,transcript,114043866,114046904,,+,0,ENSG00000043591,6,ADRB1,ensembl_havana,protein_coding,ENST00000369295,4,ADRB1-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS7586
10,ensembl_havana,transcript,114120862,114174203,,-,0,ENSG00000165813,20,CCDC186,ensembl_havana,protein_coding,ENST00000369287,8,CCDC186-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7587
10,ensembl_havana,transcript,114239254,114294489,,+,0,ENSG00000165816,13,VWA2,ensembl_havana,protein_coding,ENST00000392982,8,VWA2-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7589
10,ensembl_havana,transcript,46579128,46592064,,+,0,ENSG00000204176,14,SYT15,ensembl_havana,protein_coding,ENST00000374321,9,SYT15-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS73103
10,havana,transcript,46541736,46556658,,-,0,ENSG00000204175,6,GPRIN2,ensembl_havana,protein_coding,ENST00000374314,6,GPRIN2-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",NA,,,,,,CCDS73101
10,havana,transcript,122374708,122432345,,+,0,ENSG00000107679,15,PLEKHA1,ensembl_havana,protein_coding,ENST00000368990,8,PLEKHA1-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7629
10,ensembl_havana,transcript,103594027,103855576,,-,0,ENSG00000107957,17,SH3PXD2A,ensembl_havana,protein_coding,ENST00000369774,9,SH3PXD2A-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS91343
10,havana,transcript,48684873,48982956,,+,0,ENSG00000128815,20,WDFY4,ensembl_havana,protein_coding,ENST00000325239,12,WDFY4-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",5,,,,,,CCDS44385
10,havana,transcript,100986269,100987497,,-,0,ENSG00000055950,17,MRPL43,ensembl_havana,protein_coding,ENST00000318364,13,MRPL43-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7505
10,ensembl_havana,transcript,809497,931705,,-,0,ENSG00000107929,16,LARP4B,ensembl_havana,protein_coding,ENST00000316157,8,LARP4B-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31131
10,havana,transcript,113679912,113730905,,+,0,ENSG00000165806,21,CASP7,ensembl_havana,protein_coding,ENST00000369318,8,CASP7-203,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7581
10,ensembl_havana,transcript,113834725,113854082,,-,0,ENSG00000198924,8,DCLRE1A,ensembl_havana,protein_coding,ENST00000361384,7,DCLRE1A-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7584
10,havana,transcript,113751682,113783429,,+,0,ENSG00000148735,16,PLEKHS1,ensembl_havana,protein_coding,ENST00000694986,1,PLEKHS1-209,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS91351
10,havana,transcript,114179353,114232666,,+,0,ENSG00000095627,10,TDRD1,ensembl_havana,protein_coding,ENST00000695399,1,TDRD1-204,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",,,,,,,CCDS91352
10,havana,transcript,100999808,101007833,,+,0,ENSG00000107816,17,LZTS2,ensembl_havana,protein_coding,ENST00000454422,2,LZTS2-205,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS7507
10,ensembl_havana,transcript,4826207,4848062,,+,0,ENSG00000165568,18,AKR1E2,ensembl_havana,protein_coding,ENST00000298375,12,AKR1E2-201,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS31134
10,ensembl_havana,transcript,4963415,4983283,,+,0,ENSG00000187134,14,AKR1C1,ensembl_havana,protein_coding,ENST00000380872,9,AKR1C1-202,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7061
10,ensembl_havana,transcript,5861616,5889893,,-,0,ENSG00000134461,16,ANKRD16,ensembl_havana,protein_coding,ENST00000380094,10,ANKRD16-203,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",2,,,,,,CCDS31136
10,havana,transcript,5890243,5937593,,+,0,ENSG00000134452,20,FBH1,ensembl_havana,protein_coding,ENST00000362091,9,FBH1-201,havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7072
10,ensembl_havana,transcript,5952384,5977543,,-,0,ENSG00000134470,21,IL15RA,ensembl_havana,protein_coding,ENST00000379977,8,IL15RA-204,ensembl_havana,protein_coding,"CCDS,basic,Ensembl_canonical,MANE_Select",1,,,,,,CCDS7074
